Ticket_id,Team_1,Team_2,Venue,Stage,Importance,Seat_Type,Days_until_match,Base_Price,Tickets_Sold,Year,Seat_Multiplier,Base_Price_Base,Importance_Factor,Days_Factor,Sales_Factor,Base_Price_Reconstructed,Importance_Num,Stage_Num,Venue_Num,Team1_Num,Team2_Num,Importance_Impact,Final_Price
508,Croatia,Brazil,Education City Stadium,Quarter-finals,Medium,Gold,3,1080,0.88,2022,2.0,540.0,0.1,0.2,0.3,864.0,1,2,4,8,4,540.0,594.0
509,Croatia,Brazil,Education City Stadium,Quarter-finals,Medium,Gold,5,1080,0.86,2022,2.0,540.0,0.1,0.1,0.3,810.0000000000001,1,2,4,8,4,540.0,594.0
510,Croatia,Brazil,Education City Stadium,Quarter-finals,Medium,Gold,7,1080,0.72,2022,2.0,540.0,0.1,0.0,0.2,702.0,1,2,4,8,4,540.0,594.0
511,Croatia,Brazil,Education City Stadium,Quarter-finals,Medium,Diamond,3,1598,0.75,2022,3.0,532.6666666666666,0.1,0.2,0.2,,1,2,4,8,4,532.6666666666666,585.9333333333334
512,Croatia,Brazil,Education City Stadium,Quarter-finals,Medium,Diamond,5,1598,0.79,2022,3.0,532.6666666666666,0.1,0.1,0.3,,1,2,4,8,4,532.6666666666666,585.9333333333334
513,Croatia,Brazil,Education City Stadium,Quarter-finals,Medium,Diamond,7,1598,0.75,2022,3.0,532.6666666666666,0.1,0.0,0.2,,1,2,4,8,4,532.6666666666666,585.9333333333334
514,Netherlands,Argentina,Lusail Stadium,Quarter-finals,Medium,Bronze,3,773,0.63,2022,1.0,773.0,0.1,0.2,0.2,1159.5,1,2,6,21,1,773.0,850.3000000000001
515,Netherlands,Argentina,Lusail Stadium,Quarter-finals,Medium,Bronze,5,773,0.76,2022,1.0,773.0,0.1,0.1,0.3,1159.5000000000002,1,2,6,21,1,773.0,850.3000000000001
516,Netherlands,Argentina,Lusail Stadium,Quarter-finals,Medium,Bronze,7,773,0.69,2022,1.0,773.0,0.1,0.0,0.2,1004.9,1,2,6,21,1,773.0,850.3000000000001
517,Netherlands,Argentina,Lusail Stadium,Quarter-finals,Medium,Gold,3,1080,0.9,2022,2.0,540.0,0.1,0.2,0.3,864.0,1,2,6,21,1,540.0,594.0
518,Netherlands,Argentina,Lusail Stadium,Quarter-finals,Medium,Gold,5,1080,0.61,2022,2.0,540.0,0.1,0.1,0.2,756.0000000000001,1,2,6,21,1,540.0,594.0
519,Netherlands,Argentina,Lusail Stadium,Quarter-finals,Medium,Gold,7,1080,0.87,2022,2.0,540.0,0.1,0.0,0.3,756.0000000000001,1,2,6,21,1,540.0,594.0
520,Netherlands,Argentina,Lusail Stadium,Quarter-finals,Medium,Diamond,3,1598,0.89,2022,3.0,532.6666666666666,0.1,0.2,0.3,,1,2,6,21,1,532.6666666666666,585.9333333333334
521,Netherlands,Argentina,Lusail Stadium,Quarter-finals,Medium,Diamond,5,1598,0.85,2022,3.0,532.6666666666666,0.1,0.1,0.3,,1,2,6,21,1,532.6666666666666,585.9333333333334
522,Netherlands,Argentina,Lusail Stadium,Quarter-finals,Medium,Diamond,7,1598,0.86,2022,3.0,532.6666666666666,0.1,0.0,0.3,,1,2,6,21,1,532.6666666666666,585.9333333333334
523,Morocco,Portugal,Al Thumama Stadium,Quarter-finals,Medium,Bronze,3,773,0.83,2022,1.0,773.0,0.1,0.2,0.3,1236.8000000000002,1,2,3,20,29,773.0,850.3000000000001
524,Morocco,Portugal,Al Thumama Stadium,Quarter-finals,Medium,Bronze,5,773,0.8,2022,1.0,773.0,0.1,0.1,0.3,1159.5000000000002,1,2,3,20,29,773.0,850.3000000000001
525,Morocco,Portugal,Al Thumama Stadium,Quarter-finals,Medium,Bronze,7,773,0.72,2022,1.0,773.0,0.1,0.0,0.2,1004.9,1,2,3,20,29,773.0,850.3000000000001
526,Morocco,Portugal,Al Thumama Stadium,Quarter-finals,Medium,Gold,3,1080,0.78,2022,2.0,540.0,0.1,0.2,0.3,864.0,1,2,3,20,29,540.0,594.0
527,Morocco,Portugal,Al Thumama Stadium,Quarter-finals,Medium,Gold,5,1080,0.86,2022,2.0,540.0,0.1,0.1,0.3,810.0000000000001,1,2,3,20,29,540.0,594.0
528,Morocco,Portugal,Al Thumama Stadium,Quarter-finals,Medium,Gold,7,1080,0.8,2022,2.0,540.0,0.1,0.0,0.3,756.0000000000001,1,2,3,20,29,540.0,594.0
529,Morocco,Portugal,Al Thumama Stadium,Quarter-finals,Medium,Diamond,3,1598,0.9,2022,3.0,532.6666666666666,0.1,0.2,0.3,,1,2,3,20,29,532.6666666666666,585.9333333333334
530,Morocco,Portugal,Al Thumama Stadium,Quarter-finals,Medium,Diamond,5,1598,0.63,2022,3.0,532.6666666666666,0.1,0.1,0.2,,1,2,3,20,29,532.6666666666666,585.9333333333334
531,Morocco,Portugal,Al Thumama Stadium,Quarter-finals,Medium,Diamond,7,1598,0.73,2022,3.0,532.6666666666666,0.1,0.0,0.2,,1,2,3,20,29,532.6666666666666,585.9333333333334
532,England,France,Al Bayt Stadium,Quarter-finals,Medium,Bronze,3,773,0.7,2022,1.0,773.0,0.1,0.2,0.2,1159.5,1,2,1,12,15,773.0,850.3000000000001
533,England,France,Al Bayt Stadium,Quarter-finals,Medium,Bronze,5,773,0.7,2022,1.0,773.0,0.1,0.1,0.2,1082.2,1,2,1,12,15,773.0,850.3000000000001
534,England,France,Al Bayt Stadium,Quarter-finals,Medium,Bronze,7,773,0.73,2022,1.0,773.0,0.1,0.0,0.2,1004.9,1,2,1,12,15,773.0,850.3000000000001
535,England,France,Al Bayt Stadium,Quarter-finals,Medium,Gold,3,1080,0.76,2022,2.0,540.0,0.1,0.2,0.3,864.0,1,2,1,12,15,540.0,594.0
536,England,France,Al Bayt Stadium,Quarter-finals,Medium,Gold,5,1080,0.75,2022,2.0,540.0,0.1,0.1,0.2,756.0000000000001,1,2,1,12,15,540.0,594.0
537,England,France,Al Bayt Stadium,Quarter-finals,Medium,Gold,7,1080,0.77,2022,2.0,540.0,0.1,0.0,0.3,756.0000000000001,1,2,1,12,15,540.0,594.0
538,England,France,Al Bayt Stadium,Quarter-finals,Medium,Diamond,3,1598,0.62,2022,3.0,532.6666666666666,0.1,0.2,0.2,,1,2,1,12,15,532.6666666666666,585.9333333333334
539,England,France,Al Bayt Stadium,Quarter-finals,Medium,Diamond,5,1598,0.72,2022,3.0,532.6666666666666,0.1,0.1,0.2,,1,2,1,12,15,532.6666666666666,585.9333333333334
540,England,France,Al Bayt Stadium,Quarter-finals,Medium,Diamond,7,1598,0.71,2022,3.0,532.6666666666666,0.1,0.0,0.2,,1,2,1,12,15,532.6666666666666,585.9333333333334
541,Argentina,Croatia,Lusail Stadium,Semi-finals,High,Bronze,3,1339,0.9,2022,1.0,1339.0,0.2,0.2,0.3,2276.3,0,4,6,0,10,0.0,1339.0
542,Argentina,Croatia,Lusail Stadium,Semi-finals,High,Bronze,5,1339,0.86,2022,1.0,1339.0,0.2,0.1,0.3,2142.4,0,4,6,0,10,0.0,1339.0
543,Argentina,Croatia,Lusail Stadium,Semi-finals,High,Bronze,7,1339,0.86,2022,1.0,1339.0,0.2,0.0,0.3,2008.5,0,4,6,0,10,0.0,1339.0
544,Argentina,Croatia,Lusail Stadium,Semi-finals,High,Gold,3,2471,0.86,2022,2.0,1235.5,0.2,0.2,0.3,2100.35,0,4,6,0,10,0.0,1235.5
545,Argentina,Croatia,Lusail Stadium,Semi-finals,High,Gold,5,2471,0.92,2022,2.0,1235.5,0.2,0.1,0.3,1976.8,0,4,6,0,10,0.0,1235.5
546,Argentina,Croatia,Lusail Stadium,Semi-finals,High,Gold,7,2471,0.77,2022,2.0,1235.5,0.2,0.0,0.3,1853.25,0,4,6,0,10,0.0,1235.5
547,Argentina,Croatia,Lusail Stadium,Semi-finals,High,Diamond,3,3585,0.8,2022,3.0,1195.0,0.2,0.2,0.3,,0,4,6,0,10,0.0,1195.0
548,Argentina,Croatia,Lusail Stadium,Semi-finals,High,Diamond,5,3585,0.94,2022,3.0,1195.0,0.2,0.1,0.3,,0,4,6,0,10,0.0,1195.0
549,Argentina,Croatia,Lusail Stadium,Semi-finals,High,Diamond,7,3585,0.72,2022,3.0,1195.0,0.2,0.0,0.2,,0,4,6,0,10,0.0,1195.0
550,France,Morocco,Al Bayt Stadium,Semi-finals,High,Bronze,3,1339,0.78,2022,1.0,1339.0,0.2,0.2,0.3,2276.3,0,4,1,13,23,0.0,1339.0
551,France,Morocco,Al Bayt Stadium,Semi-finals,High,Bronze,5,1339,0.9,2022,1.0,1339.0,0.2,0.1,0.3,2142.4,0,4,1,13,23,0.0,1339.0
552,France,Morocco,Al Bayt Stadium,Semi-finals,High,Bronze,7,1339,0.81,2022,1.0,1339.0,0.2,0.0,0.3,2008.5,0,4,1,13,23,0.0,1339.0
553,France,Morocco,Al Bayt Stadium,Semi-finals,High,Gold,3,2471,0.81,2022,2.0,1235.5,0.2,0.2,0.3,2100.35,0,4,1,13,23,0.0,1235.5
554,France,Morocco,Al Bayt Stadium,Semi-finals,High,Gold,5,2471,0.85,2022,2.0,1235.5,0.2,0.1,0.3,1976.8,0,4,1,13,23,0.0,1235.5
555,France,Morocco,Al Bayt Stadium,Semi-finals,High,Gold,7,2471,0.73,2022,2.0,1235.5,0.2,0.0,0.2,1729.6999999999998,0,4,1,13,23,0.0,1235.5
556,France,Morocco,Al Bayt Stadium,Semi-finals,High,Diamond,3,3585,0.91,2022,3.0,1195.0,0.2,0.2,0.3,,0,4,1,13,23,0.0,1195.0
557,France,Morocco,Al Bayt Stadium,Semi-finals,High,Diamond,5,3585,0.88,2022,3.0,1195.0,0.2,0.1,0.3,,0,4,1,13,23,0.0,1195.0
558,France,Morocco,Al Bayt Stadium,Semi-finals,High,Diamond,7,3585,0.83,2022,3.0,1195.0,0.2,0.0,0.3,,0,4,1,13,23,0.0,1195.0
559,Croatia,Morocco,Khalifa International,Third Place Playoff,High,Bronze,3,773,0.38,2022,1.0,773.0,0.2,0.2,0.1,1159.5,0,5,5,8,23,0.0,773.0
560,Croatia,Morocco,Khalifa International,Third Place Playoff,High,Bronze,5,773,0.47,2022,1.0,773.0,0.2,0.1,0.1,1082.2,0,5,5,8,23,0.0,773.0
561,Croatia,Morocco,Khalifa International,Third Place Playoff,High,Bronze,7,773,0.64,2022,1.0,773.0,0.2,0.0,0.2,1082.1999999999998,0,5,5,8,23,0.0,773.0
562,Croatia,Morocco,Khalifa International,Third Place Playoff,High,Gold,3,1133,0.64,2022,2.0,566.5,0.2,0.2,0.2,906.4,0,5,5,8,23,0.0,566.5
563,Croatia,Morocco,Khalifa International,Third Place Playoff,High,Gold,5,1133,0.36,2022,2.0,566.5,0.2,0.1,0.1,793.1,0,5,5,8,23,0.0,566.5
564,Croatia,Morocco,Khalifa International,Third Place Playoff,High,Gold,7,1133,0.58,2022,2.0,566.5,0.2,0.0,0.2,793.0999999999999,0,5,5,8,23,0.0,566.5
565,Croatia,Morocco,Khalifa International,Third Place Playoff,High,Diamond,3,1598,0.63,2022,3.0,532.6666666666666,0.2,0.2,0.2,,0,5,5,8,23,0.0,532.6666666666666
566,Croatia,Morocco,Khalifa International,Third Place Playoff,High,Diamond,5,1598,0.43,2022,3.0,532.6666666666666,0.2,0.1,0.1,,0,5,5,8,23,0.0,532.6666666666666
567,Croatia,Morocco,Khalifa International,Third Place Playoff,High,Diamond,7,1598,0.44,2022,3.0,532.6666666666666,0.2,0.0,0.1,,0,5,5,8,23,0.0,532.6666666666666
568,Argentina,France,Lusail Stadium,Final,High,Bronze,3,2265,0.95,2022,1.0,2265.0,0.2,0.2,0.3,3850.5,0,0,6,0,15,0.0,2265.0
569,Argentina,France,Lusail Stadium,Final,High,Bronze,5,2265,0.89,2022,1.0,2265.0,0.2,0.1,0.3,3624.0,0,0,6,0,15,0.0,2265.0
570,Argentina,France,Lusail Stadium,Final,High,Bronze,7,2265,1.0,2022,1.0,2265.0,0.2,0.0,0.3,3397.5,0,0,6,0,15,0.0,2265.0
571,Argentina,France,Lusail Stadium,Final,High,Gold,3,3761,0.98,2022,2.0,1880.5,0.2,0.2,0.3,3196.85,0,0,6,0,15,0.0,1880.5
572,Argentina,France,Lusail Stadium,Final,High,Gold,5,3761,0.99,2022,2.0,1880.5,0.2,0.1,0.3,3008.8,0,0,6,0,15,0.0,1880.5
573,Argentina,France,Lusail Stadium,Final,High,Gold,7,3761,0.91,2022,2.0,1880.5,0.2,0.0,0.3,2820.75,0,0,6,0,15,0.0,1880.5
574,Argentina,France,Lusail Stadium,Final,High,Diamond,3,6026,0.93,2022,3.0,2008.6666666666667,0.2,0.2,0.3,,0,0,6,0,15,0.0,2008.6666666666667
575,Argentina,France,Lusail Stadium,Final,High,Diamond,5,6026,0.85,2022,3.0,2008.6666666666667,0.2,0.1,0.3,,0,0,6,0,15,0.0,2008.6666666666667
576,Argentina,France,Lusail Stadium,Final,High,Diamond,7,6026,0.95,2022,3.0,2008.6666666666667,0.2,0.0,0.3,,0,0,6,0,15,0.0,2008.6666666666667
577,France,Argentina,TBD,Round of 16,medium,Bronze,3,360,0.53,2018,1.0,360.0,0.1,0.2,0.2,540.0,2,3,8,13,1,1440.0,432.0
578,France,Argentina,TBD,Round of 16,medium,Bronze,5,360,0.66,2018,1.0,360.0,0.1,0.1,0.2,504.00000000000006,2,3,8,13,1,1440.0,432.0
579,France,Argentina,TBD,Round of 16,medium,Bronze,7,360,0.51,2018,1.0,360.0,0.1,0.0,0.2,468.0,2,3,8,13,1,1440.0,432.0
580,France,Argentina,TBD,Round of 16,medium,Gold,3,773,0.7,2018,2.0,386.5,0.1,0.2,0.2,579.75,2,3,8,13,1,1546.0,463.79999999999995
581,France,Argentina,TBD,Round of 16,medium,Gold,5,773,0.42,2018,2.0,386.5,0.1,0.1,0.1,502.4500000000001,2,3,8,13,1,1546.0,463.79999999999995
582,France,Argentina,TBD,Round of 16,medium,Gold,7,773,0.72,2018,2.0,386.5,0.1,0.0,0.2,502.4500000000001,2,3,8,13,1,1546.0,463.79999999999995
583,France,Argentina,TBD,Round of 16,medium,Diamond,3,1031,0.49,2018,3.0,343.6666666666667,0.1,0.2,0.1,,2,3,8,13,1,1374.6666666666667,412.40000000000003
584,France,Argentina,TBD,Round of 16,medium,Diamond,5,1031,0.43,2018,3.0,343.6666666666667,0.1,0.1,0.1,,2,3,8,13,1,1374.6666666666667,412.40000000000003
585,France,Argentina,TBD,Round of 16,medium,Diamond,7,1031,0.52,2018,3.0,343.6666666666667,0.1,0.0,0.2,,2,3,8,13,1,1374.6666666666667,412.40000000000003
586,Uruguay,Portugal,TBD,Round of 16,medium,Bronze,3,360,0.52,2018,1.0,360.0,0.1,0.2,0.2,540.0,2,3,8,39,29,1440.0,432.0
587,Uruguay,Portugal,TBD,Round of 16,medium,Bronze,5,360,0.45,2018,1.0,360.0,0.1,0.1,0.1,468.0000000000001,2,3,8,39,29,1440.0,432.0
588,Uruguay,Portugal,TBD,Round of 16,medium,Bronze,7,360,0.63,2018,1.0,360.0,0.1,0.0,0.2,468.0,2,3,8,39,29,1440.0,432.0
589,Uruguay,Portugal,TBD,Round of 16,medium,Gold,3,773,0.58,2018,2.0,386.5,0.1,0.2,0.2,579.75,2,3,8,39,29,1546.0,463.79999999999995
590,Uruguay,Portugal,TBD,Round of 16,medium,Gold,5,773,0.5,2018,2.0,386.5,0.1,0.1,0.1,502.4500000000001,2,3,8,39,29,1546.0,463.79999999999995
591,Uruguay,Portugal,TBD,Round of 16,medium,Gold,7,773,0.72,2018,2.0,386.5,0.1,0.0,0.2,502.4500000000001,2,3,8,39,29,1546.0,463.79999999999995
592,Uruguay,Portugal,TBD,Round of 16,medium,Diamond,3,1031,0.4,2018,3.0,343.6666666666667,0.1,0.2,0.1,,2,3,8,39,29,1374.6666666666667,412.40000000000003
593,Uruguay,Portugal,TBD,Round of 16,medium,Diamond,5,1031,0.75,2018,3.0,343.6666666666667,0.1,0.1,0.2,,2,3,8,39,29,1374.6666666666667,412.40000000000003
594,Uruguay,Portugal,TBD,Round of 16,medium,Diamond,7,1031,0.43,2018,3.0,343.6666666666667,0.1,0.0,0.1,,2,3,8,39,29,1374.6666666666667,412.40000000000003
595,Spain,Russia,TBD,Round of 16,medium,Bronze,3,360,0.42,2018,1.0,360.0,0.1,0.2,0.1,504.00000000000006,2,3,8,34,31,1440.0,432.0
596,Spain,Russia,TBD,Round of 16,medium,Bronze,5,360,0.61,2018,1.0,360.0,0.1,0.1,0.2,504.00000000000006,2,3,8,34,31,1440.0,432.0
597,Spain,Russia,TBD,Round of 16,medium,Bronze,7,360,0.41,2018,1.0,360.0,0.1,0.0,0.1,432.00000000000006,2,3,8,34,31,1440.0,432.0
598,Spain,Russia,TBD,Round of 16,medium,Gold,3,773,0.45,2018,2.0,386.5,0.1,0.2,0.1,541.1,2,3,8,34,31,1546.0,463.79999999999995
599,Spain,Russia,TBD,Round of 16,medium,Gold,5,773,0.75,2018,2.0,386.5,0.1,0.1,0.2,541.1,2,3,8,34,31,1546.0,463.79999999999995
600,Spain,Russia,TBD,Round of 16,medium,Gold,7,773,0.49,2018,2.0,386.5,0.1,0.0,0.1,463.80000000000007,2,3,8,34,31,1546.0,463.79999999999995
601,Spain,Russia,TBD,Round of 16,medium,Diamond,3,1031,0.48,2018,3.0,343.6666666666667,0.1,0.2,0.1,,2,3,8,34,31,1374.6666666666667,412.40000000000003
602,Spain,Russia,TBD,Round of 16,medium,Diamond,5,1031,0.69,2018,3.0,343.6666666666667,0.1,0.1,0.2,,2,3,8,34,31,1374.6666666666667,412.40000000000003
603,Spain,Russia,TBD,Round of 16,medium,Diamond,7,1031,0.41,2018,3.0,343.6666666666667,0.1,0.0,0.1,,2,3,8,34,31,1374.6666666666667,412.40000000000003
604,Croatia,Denmark,TBD,Round of 16,medium,Bronze,3,360,0.72,2018,1.0,360.0,0.1,0.2,0.2,540.0,2,3,8,8,11,1440.0,432.0
605,Croatia,Denmark,TBD,Round of 16,medium,Bronze,5,360,0.73,2018,1.0,360.0,0.1,0.1,0.2,504.00000000000006,2,3,8,8,11,1440.0,432.0
606,Croatia,Denmark,TBD,Round of 16,medium,Bronze,7,360,0.72,2018,1.0,360.0,0.1,0.0,0.2,468.0,2,3,8,8,11,1440.0,432.0
607,Croatia,Denmark,TBD,Round of 16,medium,Gold,3,773,0.5,2018,2.0,386.5,0.1,0.2,0.1,541.1,2,3,8,8,11,1546.0,463.79999999999995
608,Croatia,Denmark,TBD,Round of 16,medium,Gold,5,773,0.59,2018,2.0,386.5,0.1,0.1,0.2,541.1,2,3,8,8,11,1546.0,463.79999999999995
609,Croatia,Denmark,TBD,Round of 16,medium,Gold,7,773,0.68,2018,2.0,386.5,0.1,0.0,0.2,502.4500000000001,2,3,8,8,11,1546.0,463.79999999999995
610,Croatia,Denmark,TBD,Round of 16,medium,Diamond,3,1031,0.4,2018,3.0,343.6666666666667,0.1,0.2,0.1,,2,3,8,8,11,1374.6666666666667,412.40000000000003
611,Croatia,Denmark,TBD,Round of 16,medium,Diamond,5,1031,0.6,2018,3.0,343.6666666666667,0.1,0.1,0.2,,2,3,8,8,11,1374.6666666666667,412.40000000000003
612,Croatia,Denmark,TBD,Round of 16,medium,Diamond,7,1031,0.62,2018,3.0,343.6666666666667,0.1,0.0,0.2,,2,3,8,8,11,1374.6666666666667,412.40000000000003
613,Brazil,Mexico,TBD,Round of 16,medium,Bronze,3,360,0.59,2018,1.0,360.0,0.1,0.2,0.2,540.0,2,3,8,3,22,1440.0,432.0
614,Brazil,Mexico,TBD,Round of 16,medium,Bronze,5,360,0.43,2018,1.0,360.0,0.1,0.1,0.1,468.0000000000001,2,3,8,3,22,1440.0,432.0
615,Brazil,Mexico,TBD,Round of 16,medium,Bronze,7,360,0.54,2018,1.0,360.0,0.1,0.0,0.2,468.0,2,3,8,3,22,1440.0,432.0
616,Brazil,Mexico,TBD,Round of 16,medium,Gold,3,773,0.43,2018,2.0,386.5,0.1,0.2,0.1,541.1,2,3,8,3,22,1546.0,463.79999999999995
617,Brazil,Mexico,TBD,Round of 16,medium,Gold,5,773,0.46,2018,2.0,386.5,0.1,0.1,0.1,502.4500000000001,2,3,8,3,22,1546.0,463.79999999999995
618,Brazil,Mexico,TBD,Round of 16,medium,Gold,7,773,0.52,2018,2.0,386.5,0.1,0.0,0.2,502.4500000000001,2,3,8,3,22,1546.0,463.79999999999995
619,Brazil,Mexico,TBD,Round of 16,medium,Diamond,3,1031,0.48,2018,3.0,343.6666666666667,0.1,0.2,0.1,,2,3,8,3,22,1374.6666666666667,412.40000000000003
620,Brazil,Mexico,TBD,Round of 16,medium,Diamond,5,1031,0.57,2018,3.0,343.6666666666667,0.1,0.1,0.2,,2,3,8,3,22,1374.6666666666667,412.40000000000003
621,Brazil,Mexico,TBD,Round of 16,medium,Diamond,7,1031,0.49,2018,3.0,343.6666666666667,0.1,0.0,0.1,,2,3,8,3,22,1374.6666666666667,412.40000000000003
622,Belgium,Japan,TBD,Round of 16,medium,Bronze,3,360,0.71,2018,1.0,360.0,0.1,0.2,0.2,540.0,2,3,8,2,21,1440.0,432.0
623,Belgium,Japan,TBD,Round of 16,medium,Bronze,5,360,0.68,2018,1.0,360.0,0.1,0.1,0.2,504.00000000000006,2,3,8,2,21,1440.0,432.0
624,Belgium,Japan,TBD,Round of 16,medium,Bronze,7,360,0.42,2018,1.0,360.0,0.1,0.0,0.1,432.00000000000006,2,3,8,2,21,1440.0,432.0
625,Belgium,Japan,TBD,Round of 16,medium,Gold,3,773,0.43,2018,2.0,386.5,0.1,0.2,0.1,541.1,2,3,8,2,21,1546.0,463.79999999999995
626,Belgium,Japan,TBD,Round of 16,medium,Gold,5,773,0.57,2018,2.0,386.5,0.1,0.1,0.2,541.1,2,3,8,2,21,1546.0,463.79999999999995
627,Belgium,Japan,TBD,Round of 16,medium,Gold,7,773,0.44,2018,2.0,386.5,0.1,0.0,0.1,463.80000000000007,2,3,8,2,21,1546.0,463.79999999999995
628,Belgium,Japan,TBD,Round of 16,medium,Diamond,3,1031,0.42,2018,3.0,343.6666666666667,0.1,0.2,0.1,,2,3,8,2,21,1374.6666666666667,412.40000000000003
629,Belgium,Japan,TBD,Round of 16,medium,Diamond,5,1031,0.46,2018,3.0,343.6666666666667,0.1,0.1,0.1,,2,3,8,2,21,1374.6666666666667,412.40000000000003
630,Belgium,Japan,TBD,Round of 16,medium,Diamond,7,1031,0.43,2018,3.0,343.6666666666667,0.1,0.0,0.1,,2,3,8,2,21,1374.6666666666667,412.40000000000003
631,Sweden,Switzerland,TBD,Round of 16,medium,Bronze,3,360,0.44,2018,1.0,360.0,0.1,0.2,0.1,504.00000000000006,2,3,8,35,39,1440.0,432.0
632,Sweden,Switzerland,TBD,Round of 16,medium,Bronze,5,360,0.47,2018,1.0,360.0,0.1,0.1,0.1,468.0000000000001,2,3,8,35,39,1440.0,432.0
633,Sweden,Switzerland,TBD,Round of 16,medium,Bronze,7,360,0.63,2018,1.0,360.0,0.1,0.0,0.2,468.0,2,3,8,35,39,1440.0,432.0
634,Sweden,Switzerland,TBD,Round of 16,medium,Gold,3,773,0.6,2018,2.0,386.5,0.1,0.2,0.2,579.75,2,3,8,35,39,1546.0,463.79999999999995
635,Sweden,Switzerland,TBD,Round of 16,medium,Gold,5,773,0.68,2018,2.0,386.5,0.1,0.1,0.2,541.1,2,3,8,35,39,1546.0,463.79999999999995
636,Sweden,Switzerland,TBD,Round of 16,medium,Gold,7,773,0.51,2018,2.0,386.5,0.1,0.0,0.2,502.4500000000001,2,3,8,35,39,1546.0,463.79999999999995
637,Sweden,Switzerland,TBD,Round of 16,medium,Diamond,3,1031,0.6,2018,3.0,343.6666666666667,0.1,0.2,0.2,,2,3,8,35,39,1374.6666666666667,412.40000000000003
638,Sweden,Switzerland,TBD,Round of 16,medium,Diamond,5,1031,0.75,2018,3.0,343.6666666666667,0.1,0.1,0.2,,2,3,8,35,39,1374.6666666666667,412.40000000000003
639,Sweden,Switzerland,TBD,Round of 16,medium,Diamond,7,1031,0.67,2018,3.0,343.6666666666667,0.1,0.0,0.2,,2,3,8,35,39,1374.6666666666667,412.40000000000003
640,Colombia,England,TBD,Round of 16,medium,Bronze,3,360,0.48,2018,1.0,360.0,0.1,0.2,0.1,504.00000000000006,2,3,8,6,14,1440.0,432.0
641,Colombia,England,TBD,Round of 16,medium,Bronze,5,360,0.56,2018,1.0,360.0,0.1,0.1,0.2,504.00000000000006,2,3,8,6,14,1440.0,432.0
642,Colombia,England,TBD,Round of 16,medium,Bronze,7,360,0.73,2018,1.0,360.0,0.1,0.0,0.2,468.0,2,3,8,6,14,1440.0,432.0
643,Colombia,England,TBD,Round of 16,medium,Gold,3,773,0.63,2018,2.0,386.5,0.1,0.2,0.2,579.75,2,3,8,6,14,1546.0,463.79999999999995
644,Colombia,England,TBD,Round of 16,medium,Gold,5,773,0.73,2018,2.0,386.5,0.1,0.1,0.2,541.1,2,3,8,6,14,1546.0,463.79999999999995
645,Colombia,England,TBD,Round of 16,medium,Gold,7,773,0.64,2018,2.0,386.5,0.1,0.0,0.2,502.4500000000001,2,3,8,6,14,1546.0,463.79999999999995
646,Colombia,England,TBD,Round of 16,medium,Diamond,3,1031,0.51,2018,3.0,343.6666666666667,0.1,0.2,0.2,,2,3,8,6,14,1374.6666666666667,412.40000000000003
647,Colombia,England,TBD,Round of 16,medium,Diamond,5,1031,0.5,2018,3.0,343.6666666666667,0.1,0.1,0.1,,2,3,8,6,14,1374.6666666666667,412.40000000000003
648,Colombia,England,TBD,Round of 16,medium,Diamond,7,1031,0.55,2018,3.0,343.6666666666667,0.1,0.0,0.2,,2,3,8,6,14,1374.6666666666667,412.40000000000003
649,France,Uruguay,TBD,Quarter-finals,medium,Bronze,3,773,0.9,2018,1.0,773.0,0.1,0.2,0.3,1236.8000000000002,2,2,8,13,42,3092.0,927.5999999999999
650,France,Uruguay,TBD,Quarter-finals,medium,Bronze,5,773,0.76,2018,1.0,773.0,0.1,0.1,0.3,1159.5000000000002,2,2,8,13,42,3092.0,927.5999999999999
651,France,Uruguay,TBD,Quarter-finals,medium,Bronze,7,773,0.76,2018,1.0,773.0,0.1,0.0,0.3,1082.2,2,2,8,13,42,3092.0,927.5999999999999
652,France,Uruguay,TBD,Quarter-finals,medium,Gold,3,1080,0.69,2018,2.0,540.0,0.1,0.2,0.2,810.0,2,2,8,13,42,2160.0,648.0
653,France,Uruguay,TBD,Quarter-finals,medium,Gold,5,1080,0.72,2018,2.0,540.0,0.1,0.1,0.2,756.0000000000001,2,2,8,13,42,2160.0,648.0
654,France,Uruguay,TBD,Quarter-finals,medium,Gold,7,1080,0.72,2018,2.0,540.0,0.1,0.0,0.2,702.0,2,2,8,13,42,2160.0,648.0
655,France,Uruguay,TBD,Quarter-finals,medium,Diamond,3,1598,0.75,2018,3.0,532.6666666666666,0.1,0.2,0.2,,2,2,8,13,42,2130.6666666666665,639.1999999999999
656,France,Uruguay,TBD,Quarter-finals,medium,Diamond,5,1598,0.73,2018,3.0,532.6666666666666,0.1,0.1,0.2,,2,2,8,13,42,2130.6666666666665,639.1999999999999
657,France,Uruguay,TBD,Quarter-finals,medium,Diamond,7,1598,0.68,2018,3.0,532.6666666666666,0.1,0.0,0.2,,2,2,8,13,42,2130.6666666666665,639.1999999999999
658,Brazil,Belgium,TBD,Quarter-finals,medium,Bronze,3,773,0.88,2018,1.0,773.0,0.1,0.2,0.3,1236.8000000000002,2,2,8,3,3,3092.0,927.5999999999999
659,Brazil,Belgium,TBD,Quarter-finals,medium,Bronze,5,773,0.75,2018,1.0,773.0,0.1,0.1,0.2,1082.2,2,2,8,3,3,3092.0,927.5999999999999
